HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
IH74566,ZAY7065,RW8919504,A-2017-SD259,3,,1,256319.4,9/3/17,9/11/17,1,2,41.71762873,-87.53663823,24050,1,ZAY7065,11/23/16,11/23/17,2005,Kia,Optima,ONVW524,Med Red,251820,0,Loyd,Michelsen,M,1/3/53,633-39-9818,V846-4808-3320,11/18/21,IL,1/11/04,324-417-0279 ,lmichelsen@mmail.com,0
BJ74660,CUP8502,UO3700975,A-2018-GT800,1,,3,120262.4,5/23/18,5/30/18,0,1,41.89295527,-87.63248142,1040,0,CUP8502,9/16/17,9/16/18,2013,Toyota,Tacoma,HMNP890,Med Dk Blue,112716,0,Melinda,Mccaughtry,F,5/17/75,681-18-9452,M366-1387-4608,9/10/20,IL,4/25/11,259-927-0849 ,mmccaughtry@lightemail.com,0
JF13273,TDU8896,ZR8946708,A-2016-BZ407,3,,1,101236.8,4/11/16,4/17/16,0,2,41.70856168,-87.65153484,14260,1,TDU8896,6/10/15,6/9/16,2012,Dodge,Durango,HBMU719,Silver,95664,0,Dona,Zehler,F,8/26/71,368-02-1285,J197-4977-3859,8/8/19,IL,7/13/02,358-726-0815 ,dzehler@inboux.com,0
AJ59735,OXE4013,VY5878530,A-2018-VW415,5,,1,324650.5,11/12/18,11/21/18,1,1,41.92991268,-87.71699301,31901,1,OXE4013,9/9/17,9/9/18,2004,Jeep,Wrangler,IWLI999,Silver,318864,0,Jewell,Travieso,M,7/22/91,427-73-9234,W367-3160-9890,10/1/18,IL,2/12/02,338-780-0404 ,jtravieso@fasstmail.com,0
BK58375,ICI3991,XP2169795,A-2016-LJ952,5,,3,257612.3,12/16/16,12/24/16,0,2,41.74062079,-87.70229118,2564.5,0,ICI3991,3/28/15,3/27/16,2004,Volkswagen,Tiguan,OFFZ379,Med Dark Green,249984,0,Hank,Heinrichs,M,3/28/51,541-03-0519,J737-3413-3672,1/13/20,IL,1/5/14,748-382-0770 ,hheinrichs@gmxx.com,0
LL00227,UHX8111,UU7067325,A-2017-TG937,1,,1,64495.4,1/2/17,1/5/17,0,1,41.87965463,-87.62492998,38640,1,UHX8111,11/19/16,11/19/17,2014,Toyota,Camry,CWXZ217,Dark Red,61224,0,Yesenia,Soloff,F,9/27/93,524-93-5659,S601-9619-7717,7/31/18,IL,10/6/01,746-868-0017 ,ysoloff@mmail.com,0
MF71118,HFA8675,TP5072992,A-2016-WT995,1,,3,79607.8,4/16/16,4/30/16,0,3,41.87569888,-87.63243633,2340,0,NTL5273,7/6/15,7/5/16,2012,GMC,Sierra,WOBG485,Silver,77856,0,Mohammad,Svrcek,M,1/15/88,630-07-4104,W834-3066-4543,10/29/19,IL,6/7/15,258-492-0233 ,msvrcek@zohoo.com,0
ME20711,DBQ3765,XV3051519,A-2016-KB364,1,,3,373050.5,4/1/16,4/2/16,0,2,41.89245291,-87.62249083,2750,0,DBQ3765,5/18/15,5/17/16,1999,Honda,Odyssey,XFID161,Black,366996,0,Josefina,Morawiec,F,5/25/75,185-84-8866,K830-1091-4390,4/25/18,IL,2/2/04,258-410-0288 ,jmorawiec@ggmail.com,0
CC79221,SBZ6703,QT8519144,A-2016-CZ506,1,,1,213476,1/5/16,1/11/16,0,2,41.76414648,-87.57948196,40135,1,SBZ6703,8/10/15,8/9/16,2006,Volkswagen,Golf,UFGR783,White,208920,0,Fabian,Marsden,M,2/7/85,283-05-5376,X214-1876-2718,4/18/20,IL,2/26/05,748-509-0970 ,fmarsden@beemail.com,0
LM42047,AIG2124,TS1231641,A-2017-SY721,5,,3,63029.7,7/1/17,7/6/17,0,1,41.70807305,-87.57386257,2270,0,AIG2124,9/8/16,9/8/17,2014,Dodge,Ram,WCAH557,Med Red,57960,0,Kirk,Govert,M,8/21/48,091-57-7832,R840-6067-6551,3/8/21,IL,5/13/09,357-211-0861 ,kgovert@inboux.com,0
ME66936,OQJ9610,NP2891800,A-2016-WL775,2,,1,199029.6,3/26/16,3/27/16,1,1,41.87459003,-87.63370419,24900,1,OQJ9610,4/26/15,4/25/16,2008,Toyota,Rav-4,ZODX657,Silver,186432,0,Winona,Woltman,F,5/13/54,040-18-2287,A711-6654-3164,6/26/21,IL,5/19/11,247-798-0012 ,wwoltman@mooosend.com,0
HF94123,CWN4954,WN4990191,A-2018-KW764,3,,1,158172.7,1/9/18,1/19/18,0,1,41.8377949,-87.68514875,33190,1,CWN4954,9/4/17,9/4/18,2011,BMW,X5,BMEM566,Med Red,153120,0,Marcellus,Wehbe,M,7/6/61,051-49-7919,G362-2383-6045,6/2/19,IL,9/7/05,261-248-0640 ,mwehbe@mailjeep.com,0
IF05864,SAW4199,ZN7837975,A-2018-VO379,3,,3,132879.7,8/2/18,8/4/18,0,1,41.76427403,-87.71755949,2720,0,SAW4199,1/5/17,1/5/18,2012,Ford,Mustang,ENQC103,Med Dark Green,126360,0,Taylor,Ferenchak,M,5/4/50,654-20-6222,R742-3505-7625,2/15/21,IL,3/21/15,243-831-0899 ,tferenchak@life.com,0
HM74014,WGN9464,UQ2986376,A-2016-YH600,3,,1,273889.2,5/21/16,5/25/16,0,1,41.8225154,-87.70431578,23760,1,WGN9464,8/15/15,8/14/16,2004,Kia,Sorento,GRKZ236,Silver,270144,0,Tricia,Kost,F,9/4/55,452-36-4384,S566-9644-8458,9/28/21,IL,11/13/01,338-264-0329 ,tkost@mooosend.com,0
CB33278,SRY1506,QS3905000,A-2018-KR681,1,,3,79825.2,5/13/18,5/22/18,0,1,41.97587216,-87.70676976,2470,0,SRY1506,1/1/17,1/1/18,2010,Subaru,XV Crosstrek,GCHM792,Light Brown,75132,1,Larry,Preneta,M,3/31/66,862-72-5051,C689-1004-5095,9/11/21,IL,1/18/06,729-387-0854 ,lpreneta@freshmaail.com,0
BE78642,XLC1402,VZ9974733,A-2017-KU921,2,,3,159277.6,11/24/17,12/1/17,0,1,41.98632388,-87.83672801,2960,0,XLC1402,4/8/16,4/8/17,2010,Honda,Civic,KALO646,Silver,145824,0,Roslyn,Mckendree,F,5/5/37,556-09-8083,O879-7142-5355,10/25/20,IL,5/21/01,741-702-0943 ,rmckendree@freshmaail.com,0
KF20861,ELC3450,XP4412224,A-2017-DD828,2,,3,60886.6,12/9/17,12/22/17,1,1,41.73469613,-87.55399069,2010,0,ELC3450,7/5/16,7/5/17,2014,Buick,Encore,HRZE423,White,59220,0,Chandra,Dewrell,F,12/14/85,188-54-2257,Z990-7523-5685,8/21/19,IL,3/15/06,261-799-0110 ,cdewrell@mmail.com,0
JC73953,PKX3242,PS8987688,A-2016-AV424,1,,1,83893,4/19/16,4/19/16,1,1,41.87573461,-87.62943912,37800,1,PKX3242,7/23/15,7/22/16,2009,Nissan,Rogue,ENIJ615,Light Brown,72198,1,Randi,Kanji,F,5/29/52,101-80-3785,T586-8402-2255,8/18/18,IL,2/4/12,735-720-0425 ,rkanji@lightemail.com,0
HE87453,VZY2146,ZT9853572,A-2016-UL470,3,,3,167660.2,3/22/16,3/25/16,1,1,41.76037203,-87.59812736,1600,0,JTS4476,5/13/15,5/12/16,2007,Honda,Odyssey,EMRM422,Med Dark Green,162648,0,Vicky,Lipman,F,10/5/78,013-85-6965,X448-8801-7424,12/23/20,IL,6/18/07,232-333-0361 ,vlipman@ggmail.com,1
JA63576,VGR4028,UO2972691,A-2017-AT474,5,,3,84397.2,1/10/17,1/24/17,0,2,41.83546116,-87.66554052,1920,0,VGR4028,9/20/16,9/20/17,2013,Subaru,Forester,NRQZ277,Dark Red,73584,0,Emilio,Balick,M,1/21/55,555-85-1993,J860-3550-5118,4/30/20,IL,7/14/11,342-824-0197 ,ebalick@beemail.com,0
GC12034,LUV2527,OU1740398,A-2018-XJ290,1,,3,119353.4,8/5/18,8/14/18,1,1,41.90914771,-87.66779606,1630,0,LUV2527,1/27/17,1/27/18,2013,Toyota,Sienna,GXTR466,Silver,105120,0,Conrad,Delio,M,9/11/66,012-35-6548,F873-4462-2475,2/11/21,IL,5/16/15,745-513-0051 ,cdelio@outloop.com,0
AE14152,ENU3858,SW5283000,A-2018-UC340,2,,3,143005.4,4/19/18,4/21/18,0,1,41.87126862,-87.68628838,1700,0,ENU3858,10/6/17,10/6/18,2011,Chevrolet,Tahoe,CTGW506,Silver,137724,0,Genaro,Czekalski,M,4/25/50,062-27-1095,D514-7513-2999,11/2/19,IL,2/17/11,245-823-0049 ,gczekalski@husshmail.com,0
JK30367,LIQ5219,WO3415149,A-2016-DN476,5,,1,150226.5,4/6/16,4/15/16,1,2,41.97450652,-87.81216064,20080,1,LIQ5219,9/7/15,9/6/16,2009,Toyota,Corolla,CJET202,Silver,139104,0,Virgina,Ahmann,F,10/5/57,780-59-3060,M733-8995-8865,5/1/20,IL,5/1/01,338-467-0969 ,vahmann@beemail.com,0
GE40508,WJR8954,US4466705,A-2016-RQ451,2,,1,223339.9,10/10/16,10/17/16,0,1,42.00112812,-87.69837014,31380,1,WJR8954,3/7/15,3/6/16,2007,Jeep,Cherokee,GHLR225,Med Dk Blue,210276,0,Kayla,Abdulla,F,5/5/79,277-57-6468,M672-4154-2293,6/13/21,IL,8/15/07,221-978-0920 ,kabdulla@outloop.com,0
CJ15396,ECG1402,SY1529346,A-2017-YR951,5,,1,55402.8,12/21/17,1/4/18,1,3,41.90376152,-87.63330696,17370,1,ECG1402,7/4/16,7/4/17,2015,Nissan,Murano,RPSX578,Med. Dark Gray,45864,0,Lilian,Mortazavi,F,5/22/62,372-54-6223,S276-5789-3929,12/3/20,IL,4/25/04,736-621-0665 ,lmortazavi@outloop.com,0
GF15639,QUI3478,YZ2375709,A-2016-SE143,2,,1,21748.3,6/10/16,6/23/16,0,5,41.73648943,-87.73964039,2162,1,QUI3478,8/13/15,8/12/16,2014,Chevrolet,Silverado,WGPP999,Black,20184,1,Harriet,Venditto,F,2/5/46,539-78-9435,B370-9317-5788,10/27/19,IL,5/19/02,741-642-0450 ,hvenditto@mmail.com,0
DF48914,FDI8478,QY1326870,A-2018-SC659,1,,3,305149.4,3/7/18,3/14/18,0,1,41.85781348,-87.7250758,2930,0,FDI8478,7/12/17,7/12/18,2004,Volkswagen,Tiguan,NMJT090,Black,303600,0,Adelina,Hensgens,F,8/31/81,498-21-3848,F496-5834-9269,1/9/19,IL,4/1/15,821-715-0896 ,ahensgens@outloop.com,0
EH30113,JYF8841,SS3886416,A-2018-GG140,1,,1,107735.2,7/22/18,8/5/18,0,2,41.70784496,-87.58893873,30890,1,JYF8841,2/20/17,2/20/18,2013,Chevrolet,Impala,GBNW527,Med. Dark Gray,99996,0,Perry,Bergles,M,1/26/56,058-61-5014,C515-9511-7826,9/11/20,IL,4/14/17,739-257-0002 ,pbergles@lightemail.com,0
EJ16288,COU2384,WO9038152,A-2017-YH126,4,,3,153103.6,2/11/17,2/18/17,1,1,41.95236835,-87.76501482,1710,0,HXN1648,1/3/16,1/2/17,2010,Ford,Explorer,HEWO758,Silver,144852,0,Johanna,Laughrey,F,4/23/94,490-93-5969,Z722-5755-8180,9/10/20,IL,9/22/05,261-401-0536 ,jlaughrey@lightemail.com,0
CJ65502,WTA4293,NZ9195541,A-2017-IK256,3,,1,172983.5,2/14/17,2/25/17,0,1,41.83098515,-87.61948415,36500,1,WTA4293,5/8/16,5/8/17,2008,Jeep,Cherokee,ERCE313,Silver,162864,0,Lowell,Domagas,M,5/5/97,240-26-1474,D169-3640-5195,12/15/18,IL,11/25/99,243-518-0455 ,ldomagas@life.com,0
EC85648,BAM8386,UR8869326,A-2018-AK293,5,,3,237895.8,3/11/18,3/22/18,0,3,41.89665988,-87.62175524,1900,0,BAM8386,11/5/17,11/5/18,2008,Chevrolet,Impala,SSED895,Med Dk Blue,232500,0,Franklyn,Merkle,M,12/9/41,792-93-3445,Q917-3235-9809,7/17/20,IL,6/15/99,359-833-0510 ,fmerkle@mmail.com,0
AJ23387,UVF5433,QW7285618,A-2016-QK809,4,,1,44897.9,2/27/16,3/12/16,0,1,41.83867641,-87.72067486,2440,1,UVF5433,4/14/15,4/13/16,2014,Ford,Fusion,YBGD314,White,39744,0,Irvin,Casseday,M,8/8/83,520-70-0748,S145-7913-7809,11/27/20,IL,10/27/17,728-841-0924 ,icasseday@beemail.com,0
AG94097,KBF8093,TQ4754369,A-2018-DM603,1,,1,158607.4,6/18/18,6/29/18,1,1,41.77340754,-87.58993668,2691,1,KBF8093,9/24/17,9/24/18,2010,Ford,Explorer,NVLY087,White,156096,0,Marianne,Petray,F,1/7/64,872-96-1940,N250-7513-4585,3/21/21,IL,1/6/17,237-203-0023 ,mpetray@mailjeep.com,0
AF33165,PMN7048,SZ0462635,A-2016-IN591,1,,3,118168.5,7/30/16,8/10/16,0,3,41.80854224,-87.6845482,2320,0,PMN7048,5/6/15,5/5/16,2011,Honda,Civic,AZRX127,Black,114420,0,Delmer,Plambeck,M,11/7/81,638-92-3655,F721-2835-7932,11/8/21,IL,7/6/02,358-444-0573 ,dplambeck@life.com,0
FL21739,XCF2005,VO2246497,A-2018-TS644,3,,1,68704.6,1/19/18,1/24/18,0,1,41.90094776,-87.62364501,19297,1,XCF2005,9/26/17,9/26/18,2015,Kia,Sportage,NKSS439,Med Red,62316,0,Alba,Greben,F,11/14/50,555-83-6563,D215-8796-3934,7/6/21,IL,5/8/13,245-808-0210 ,agreben@beemail.com,0
GE41016,JQW6902,ZT8009136,A-2017-WI822,4,,3,185866,2/26/17,3/5/17,0,1,42.01031381,-87.6626076,1380,0,JQW6902,6/9/16,6/9/17,2007,Subaru,Impreza,XREM951,Silver,182652,0,Sophie,Pomeroy,F,2/14/41,442-58-0208,S975-6973-1008,12/13/19,IL,9/26/13,358-462-0558 ,spomeroy@inboux.com,0
GB78487,GDE3477,SZ5841493,A-2018-YE444,2,,3,119458.8,3/27/18,4/8/18,0,1,41.76897485,-87.62962809,1700,0,GDE3477,11/12/17,11/12/18,2013,Nissan,Titan,KXKZ403,White,108180,0,Santos,Crowle,M,10/27/82,446-34-6351,N298-8328-4143,5/5/20,IL,1/2/01,739-915-0276 ,scrowle@fasstmail.com,0
GL65161,TFS9274,XX3047541,A-2016-EG779,1,,3,74995.3,2/14/16,2/26/16,0,3,41.75826841,-87.61845149,2460,0,TFS9274,4/13/15,4/12/16,2009,Chevrolet,Equinox,KSDJ600,Light Brown,63546,1,Meghan,Ronspies,F,11/29/66,878-70-4624,J136-8365-7144,1/11/18,IL,2/20/02,221-485-0870 ,mronspies@gmxx.com,0
LJ98978,HRU6674,UQ4697431,A-2017-QW624,2,,3,171071,3/11/17,3/18/17,0,1,41.75032239,-87.64418241,1980,0,HRU6674,6/7/16,6/7/17,2009,Mazda,3,KOUQ713,Silver,169308,0,Lula,Balanza,F,11/9/92,524-45-1809,E483-4201-6981,10/17/19,IL,7/20/00,230-930-0817 ,lbalanza@gmxx.com,0
JE19928,EDY9473,UT2106582,A-2017-FJ800,5,,1,215849.8,9/10/17,9/24/17,1,1,41.88994002,-87.62894827,22850,1,EDY9473,10/11/16,10/11/17,2007,Honda,Accord,DVEB281,Med Red,209208,0,Burt,Hinchliffe,M,3/3/70,724-23-4753,X728-3567-6716,11/20/19,IL,10/1/01,745-314-0177 ,bhinchliffe@husshmail.com,0
JF85130,OQC9549,RP1408170,A-2018-CQ979,4,,2,76673.1,12/24/18,12/29/18,0,1,41.75176155,-87.55304319,1430,0,OQC9549,6/14/17,6/14/18,2015,Chevrolet,Tahoe,LXAK995,White,68952,0,Mattie,Pa,F,11/26/46,070-35-4334,G161-5450-1806,11/7/21,IL,3/20/06,728-785-0947 ,mpa@gmxx.com,0
IA79600,FRA6408,ZQ2241744,A-2016-AB343,2,,3,301696.3,8/11/16,8/20/16,1,1,41.89652094,-87.66255876,1210,0,FRA6408,10/3/15,10/2/16,2003,Nissan,Frontier,KJDX431,Med. Dark Gray,300612,0,Mauro,Barnet,M,4/9/60,085-53-8266,H415-6486-6976,7/14/18,IL,11/22/17,258-717-0264 ,mbarnet@lightemail.com,0
IB95425,KTD4050,PX1071833,A-2018-TF905,1,,3,248741.5,4/8/18,4/19/18,0,1,41.94510868,-87.80927225,2323,0,KTD4050,5/2/17,5/2/18,2007,Jeep,Renegade,URUI740,Black,246708,0,Justine,Bachleda,F,6/22/61,700-74-1129,Y263-3696-9369,11/13/20,IL,9/8/11,738-544-0640 ,jbachleda@yahoot.com,0
HL62048,RON3445,UX7497727,A-2018-QS755,3,,1,154152,11/8/18,11/16/18,1,4,41.88204398,-87.62451104,3358,1,RON3445,10/6/17,10/6/18,2011,Ford,F-150,VJDJ093,Light Brown,144048,0,Charla,Afghani,F,6/23/78,520-55-7062,N341-4040-9385,9/19/19,IL,11/16/06,259-817-0418 ,cafghani@outloop.com,0
FL85297,PBN3143,SZ8669393,A-2017-AQ321,3,,3,220457.7,4/21/17,5/5/17,1,1,41.89904837,-87.73105635,1370,0,PBN3143,10/15/16,10/15/17,2007,Nissan,Frontier,VTTV200,White,207096,0,Anthony,Opacic,M,1/8/44,674-32-4256,M793-8140-2216,1/11/18,IL,5/12/99,348-788-0648 ,aopacic@beemail.com,0
AJ58221,YTJ5960,ZV3916269,A-2017-NB266,1,,1,104558.3,7/20/17,7/28/17,1,1,41.74957266,-87.604689,30500,1,YTJ5960,1/4/16,1/3/17,2013,Toyota,Corolla,EQXT080,White,93060,0,Raquel,Hricko,F,12/25/81,147-94-5049,S754-6296-6125,6/3/18,IL,10/19/10,741-498-0467 ,rhricko@gmxx.com,0
KL55170,EQR6564,YQ8086097,A-2018-CB281,3,,1,264172.3,5/24/18,5/30/18,0,1,41.75592679,-87.65402522,44033.5,1,EQR6564,11/3/17,11/3/18,2007,Kia,Sorento,JBRA754,Silver,257328,0,Bob,Rozenboom,M,10/12/42,670-97-0031,A906-4838-9382,9/11/21,IL,5/21/06,745-959-0748 ,brozenboom@yahoot.com,0
DH68710,ARY1978,XY1991214,A-2018-CV867,3,,1,234847.1,4/16/18,4/19/18,0,1,41.77308031,-87.61539262,20350,1,ARY1978,6/5/17,6/5/18,2007,Hyundai,Elantra,SRNR092,Med. Dark Gray,222948,0,Chuck,Godon,M,3/6/48,412-05-3546,N188-5520-7104,3/31/19,IL,2/4/13,348-966-0707 ,cgodon@beemail.com,0
KK70170,EXI2959,NX5544791,A-2017-SY373,2,,3,95876.1,2/12/17,2/22/17,0,1,41.88780313,-87.62082503,1910,0,EXI2959,8/17/16,8/17/17,2013,Jeep,Cherokee,AMGP986,Light Brown,87744,0,Carroll,Lesa,M,12/10/61,015-73-7103,W756-7738-2346,12/12/20,IL,1/18/14,739-206-0480 ,clesa@life.com,0
IE91008,VPR9416,QQ1258070,A-2016-EL238,3,,3,107207.5,9/12/16,9/17/16,0,1,41.87684496,-87.64233852,15240,0,VPR9416,8/26/15,8/25/16,2006,Toyota,Camry,NGHD488,Light Brown,103440,1,Gabriela,Micklin,F,6/14/83,395-38-6186,R272-4092-7464,9/15/19,IL,2/8/14,739-418-0924 ,gmicklin@inboux.com,1
FM01541,FJN5769,UX9541886,A-2017-CR591,5,,3,403567.7,10/10/17,10/22/17,1,1,41.89235392,-87.6476793,2670,0,FJN5769,9/16/16,9/16/17,2000,Nissan,Rogue,EFZK871,Med Dk Blue,397200,0,Barbra,Frate,F,8/27/52,871-37-0647,N653-8706-9867,3/7/20,IL,7/25/05,846-793-0824 ,bfrate@inboux.com,0
DM60217,IKY6520,ZN4075671,A-2018-OG581,2,,3,190876.2,4/15/18,4/24/18,1,1,41.99804374,-87.67516301,3231.5,0,IKY6520,9/24/17,9/24/18,2009,Ford,F-150,EDHO450,Silver,187596,0,Daisy,Mengle,F,9/22/86,293-52-9281,S762-5814-5158,4/30/20,IL,2/4/14,741-559-0293 ,dmengle@fasstmail.com,0
AK35910,RJF9724,XV5535828,A-2018-BL118,1,,1,66391.6,3/8/18,3/18/18,0,1,41.77756069,-87.66431375,17670,1,RJF9724,3/20/17,3/20/18,2015,BMW,3 series,UUPA505,Silver,55692,0,Wilmer,Tennille,M,4/22/47,844-97-0363,T203-5225-5343,6/29/20,IL,4/16/99,335-858-0955 ,wtennille@lightemail.com,0
FM11570,TLH8366,XR5174546,A-2018-MR737,5,,4,161025.1,12/26/18,12/29/18,1,1,41.78031988,-87.61722656,16700,1,TLH8366,7/3/17,7/3/18,2011,Chevrolet,Trax,SXPN962,Med Red,153588,0,Ken,Gersdorf,M,10/24/70,745-36-3324,J285-2778-7275,2/16/20,IL,1/1/13,258-465-0422 ,kgersdorf@mailjeep.com,0
GJ56339,RZS4559,YU9655392,A-2016-OE390,2,,1,94018.6,5/17/16,5/22/16,1,3,41.77263463,-87.62527215,33490,1,RZS4559,11/6/15,11/5/16,2007,Dodge,Ram,WMTL381,Silver,85968,1,Leandro,Jerabek,M,6/20/89,566-89-1541,P699-1376-7810,10/16/18,IL,9/10/01,329-786-0194 ,ljerabek@mooosend.com,0
AG26353,CRL1014,ST4135070,A-2018-GV174,5,,3,218346.9,10/16/18,10/25/18,0,1,41.86920049,-87.68867452,1260,0,CRL1014,6/23/17,6/23/18,2007,Honda,Accord,YBQQ721,Silver,215196,0,Rita,Loggins,F,4/6/86,286-40-2670,E338-5849-4792,8/2/21,IL,4/8/13,735-909-0085 ,rloggins@inboux.com,0
MD98512,LNX3561,ZS6172248,A-2017-EC464,5,,3,229966.5,7/10/17,7/12/17,0,1,41.92440234,-87.74231826,17800,0,LNX3561,4/22/16,4/22/17,2006,Ford,Fusion,XWTF012,Med Dk Blue,223356,0,Tyson,Norrington,M,4/10/44,080-77-7622,A442-8948-4577,5/10/18,IL,10/22/99,241-871-0837 ,tnorrington@mmail.com,0
DA32426,GCL1466,ZT2314599,A-2018-YX714,5,,1,141358.4,7/22/18,7/25/18,1,1,41.69116002,-87.7200924,30060,1,GCL1466,10/17/17,10/17/18,2011,Nissan,Pathfinder,MMJB195,White,139740,0,Booker,Gittler,M,2/12/70,129-13-8882,G750-5693-9492,8/7/21,IL,10/13/05,746-276-0807 ,bgittler@beemail.com,0
JH77427,RLN9608,QU2033029,A-2018-WY729,3,,1,252556.3,4/24/18,5/2/18,0,4,41.8761276,-87.70123322,36860,1,RLN9608,10/24/17,10/24/18,2006,Buick,Enclave,ZBDV334,White,238920,0,Josefina,Cobey,F,8/27/72,899-21-7318,L569-8941-6385,5/30/18,IL,6/22/16,259-534-0624 ,jcobey@mmail.com,0
BJ94866,ZBB7596,OP0379234,A-2018-AZ672,1,,2,86950.2,12/5/18,12/9/18,0,1,41.97105686,-87.76983771,2320,0,ZBB7596,2/24/17,2/24/18,2011,Dodge,Ram,RWQI926,Silver,76404,1,Jefferson,Lammey,M,4/17/43,889-71-5353,C547-3792-2844,9/9/18,IL,6/12/01,350-632-0295 ,jlammey@beemail.com,0
MG80212,HMT1562,UN8612628,A-2017-KB181,5,,1,270520.2,2/6/17,2/15/17,1,1,41.80742028,-87.7430013,19530,1,YYF8553,5/16/16,5/16/17,2003,Chevrolet,Equinox,FYSH574,Med. Dark Gray,266280,0,Alisha,Gobrecht,F,6/10/64,179-70-3628,X697-6150-8532,3/25/18,IL,11/12/14,221-253-0750 ,agobrecht@mmail.com,0
JL72515,FJJ7026,ZT9862770,A-2018-RY721,1,,3,154829.1,7/10/18,7/11/18,0,1,41.76571748,-87.62034964,1276.5,0,FJJ7026,3/19/17,3/19/18,2010,Chevrolet,Impala,JDQY354,Med. Dark Gray,152856,0,Lauretta,Belill,F,12/3/88,369-86-1409,O797-8114-1878,5/7/21,IL,4/11/04,738-441-0651 ,lbelill@lightemail.com,0
DJ86977,XDJ5355,ZV1503715,A-2017-SD833,5,,1,99447.7,4/24/17,4/30/17,1,1,41.83262451,-87.6168411,23851,1,XDJ5355,9/3/16,9/3/17,2013,Ford,Edge,FBSE577,Silver,86112,0,Lyn,Valeski,F,1/26/77,430-54-2419,V452-2546-6385,3/21/19,IL,11/17/07,745-219-0055 ,lvaleski@freshmaail.com,0
LC48206,SQL1278,XW2273317,A-2017-WL184,2,,3,133441.7,12/30/17,1/13/18,1,4,41.75069565,-87.64774597,3312,0,SQL1278,11/27/16,11/27/17,2011,Nissan,Pathfinder,SLCB934,Dark Red,125304,0,Phillis,Eanes,F,5/28/80,730-88-8049,V579-9103-9269,5/22/19,IL,10/18/02,745-360-0711 ,peanes@zohoo.com,0
AB26747,JQY5798,PW0558679,A-2017-ZM273,2,,3,58508.1,1/23/17,1/31/17,0,1,42.01793231,-87.67586243,1500,0,JQY5798,5/14/16,5/14/17,2012,Honda,CR-V,NSDK583,Silver,51336,1,Nathanael,Jarstad,M,1/27/38,530-78-4476,O309-3695-2552,6/22/19,IL,11/6/05,750-420-0968 ,njarstad@inboux.com,0
KH04396,EMI5164,XS1507250,A-2018-SF354,4,,3,206129.6,2/9/18,2/19/18,1,1,41.76224645,-87.5930962,2220,0,EMI5164,1/6/17,1/6/18,2009,Acura,RDX,PAGE304,Med Dk Blue,199752,0,Wilburn,Myshrall,M,11/23/77,418-70-6988,I507-8461-5869,6/16/19,IL,11/2/12,232-398-0592 ,wmyshrall@ggmail.com,0
LA00572,ODD3044,YS0383442,A-2018-YW305,3,,3,155926.9,9/18/18,9/28/18,0,1,41.7567361,-87.59307096,2470,0,ODD3044,1/2/17,1/2/18,2004,Chevrolet,Camaro,HZYI051,Med Red,142398,1,Avery,Poehls,M,5/27/74,203-63-9719,Z800-7437-7606,3/21/18,IL,7/16/07,348-833-0426 ,apoehls@life.com,0
LI11140,URL1987,QZ9987687,A-2016-DF370,3,,1,226719.9,3/28/16,4/8/16,1,1,41.88670169,-87.64288024,25030,1,URL1987,11/20/15,11/19/16,2006,Jeep,Grand Cherokee,CGXV268,Gold,219000,0,Catalina,Iness,F,6/2/82,186-74-5304,J986-9956-5190,12/2/19,IL,8/6/07,749-257-0205 ,ciness@life.com,0
II65592,GMV1511,SR6857717,A-2017-RA692,2,,3,360871.4,3/19/17,3/21/17,1,1,41.87821296,-87.63527874,1440,0,GMV1511,7/17/16,7/17/17,1998,Ford,Fusion,QHMC402,Silver,355680,0,Mollie,Borgo,F,5/20/53,263-41-7557,N849-5637-4473,9/1/21,IL,5/24/17,745-522-0547 ,mborgo@mooosend.com,0
CK35217,ZWV5684,UY7475415,A-2016-WE705,2,,3,127615.9,6/18/16,6/26/16,1,1,41.75826841,-87.61845149,17721.5,0,ZWV5684,5/12/15,5/11/16,2011,Ford,Edge,VZHR538,Med Red,117480,0,Franklin,Gatschet,M,12/12/73,370-46-5192,M258-8474-4499,5/15/18,IL,10/11/05,745-877-0574 ,fgatschet@mmail.com,0
AD02450,NZD9236,QQ6543951,A-2018-JP670,5,,3,206214.4,7/29/18,8/11/18,1,2,41.68502626,-87.64229737,1880,0,NZD9236,7/3/17,7/3/18,2000,Acura,MDX,KHLS709,Silver,197970,1,Mia,Cheffer,F,1/2/83,602-87-8042,K914-9663-8423,10/31/21,IL,9/4/17,258-594-0973 ,mcheffer@outloop.com,0
